id,member_id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,bad_loan
862592,1075638,16800, 36 months,11.99,557.93,10,MORTGAGE,60000,VERIFIED - income,FL,23.02,0,0,1,10655,72,18,0
868133,1081847,5000, 36 months,10.59,162.73,10,MORTGAGE,65000,not verified,UT,7.66,1,0,0,14749,86.8,19,0
867266,1080872,20000, 60 months,11.99,444.79,10,MORTGAGE,65000,VERIFIED - income,MD,10.1,0,0,0,4965,78.8,29,0
868112,1081824,5000, 36 months,10.59,162.73,,OWN,42000,not verified,CA,8.69,0,0,0,3731,16.6,28,0
858274,1070839,14400, 36 months,12.99,485.13,10,MORTGAGE,117600,verified,TX,16.33,0,2,0,13180,41.4,35,0
868042,1081772,4000, 36 months,10.59,130.18,7,MORTGAGE,37000,not verified,MD,16.77,0,3,0,2560,23.7,30,0
864050,1077209,1500, 36 months,13.99,51.26,7,RENT,40000,verified,FL,13.14,0,1,1,6574,87.7,7,0
868103,1081815,12500, 36 months,5.42,377,2,RENT,182500,VERIFIED - income,NJ,5.1,0,0,0,3285,35.3,15,0
868024,1081704,2000, 36 months,12.99,67.38,10,MORTGAGE,51024,verified,NY,15.5,0,0,0,7512,64.7,21,0
867295,1080905,20000, 60 months,16.49,491.59,10,MORTGAGE,58500,VERIFIED - income,SD,19.47,0,2,0,4837,45.2,35,1
867853,1081573,6000, 60 months,8.49,123.08,4,MORTGAGE,33996,not verified,FL,16.94,0,0,0,5801,11.4,30,0
868075,1081729,12600, 60 months,11.99,280.22,6,RENT,54000,not verified,CA,16.18,0,0,0,12093,63,20,1
868017,1081696,25000, 60 months,11.99,555.99,10,RENT,52000,VERIFIED - income,NY,24.74,0,0,0,17357,29.4,43,0
868012,1056855,4800, 60 months,21.74,131.87,3,OWN,48960,verified,VA,6.37,1,2,0,0,0,9,1
867979,1081630,10000, 36 months,11.49,329.72,4,OWN,38400,verified,MD,16.44,0,0,0,6167,66.3,8,1
861467,1074370,3000, 36 months,12.99,101.07,3,RENT,19200,verified,OK,10.81,0,0,0,5831,71.1,12,0
867876,1081513,2500, 60 months,12.99,56.87,5,RENT,46072,not verified,CA,13.21,0,0,0,2630,75.1,18,1
867968,1081617,21000, 36 months,10.99,687.42,6,MORTGAGE,127000,verified,TX,12.4,0,2,0,18748,35.6,39,0
866058,1079462,15000, 60 months,17.49,376.76,10,MORTGAGE,120000,VERIFIED - income,CA,22.54,0,1,0,31264,70.4,44,0
787255,990776,20000, 36 months,10.99,654.68,10,RENT,51996,VERIFIED - income,NY,13.62,0,0,0,23025,40.5,24,0
867278,1080888,16000, 36 months,11.99,531.36,10,MORTGAGE,69600,VERIFIED - income,CO,12.86,1,0,0,22330,88.3,24,0
867848,1081569,3000, 36 months,5.99,91.26,,OWN,16620,VERIFIED - income,DE,3.97,0,1,0,539,4.6,27,0
867857,1081577,30000, 36 months,11.49,989.14,3,MORTGAGE,120000,verified,IL,5.22,1,3,0,49805,0,36,0
812939,1020240,18000, 60 months,10.59,290.24,5,RENT,68000,verified,NC,6.19,0,0,0,3397,8.2,17,0
867893,1081535,14300, 60 months,16.49,351.49,1,RENT,85000,VERIFIED - income,MD,14.91,0,2,0,568,10.5,21,1
837872,1047936,16000, 60 months,15.99,389.01,2,MORTGAGE,111000,not verified,KS,3.82,0,0,1,13110,34.4,23,0
867657,1081319,35000, 60 months,18.39,680.49,6,MORTGAGE,125000,VERIFIED - income,GA,8.72,0,0,0,27133,81.7,35,0
867836,1081457,18250, 36 months,7.49,567.61,6,MORTGAGE,37000,VERIFIED - income,SC,14.92,0,0,0,14153,38.8,15,0
867884,1081522,7300, 36 months,8.49,230.41,10,RENT,96000,not verified,IL,17.57,0,1,0,7031,64.3,38,0
867879,1081514,14400, 60 months,11.49,246.27,3,RENT,45000,verified,PA,16.69,0,0,0,11530,45.4,23,1
867869,1081502,1400, 36 months,5.99,42.59,4,MORTGAGE,92000,not verified,NJ,6.39,0,0,0,3351,13.4,19,0
867829,1081448,15000, 60 months,16.49,368.69,10,MORTGAGE,66000,not verified,MI,18,0,1,0,21441,59.7,24,1
867809,1081487,18500, 36 months,7.49,575.39,0,RENT,75000,verified,IL,5.3,0,0,0,12069,19.3,16,0
867808,1081489,5000, 36 months,17.49,179.49,5,OWN,42000,not verified,MI,4.46,2,2,0,154,1.7,19,0
867826,1081444,32000, 60 months,13.49,621.13,3,MORTGAGE,120000,VERIFIED - income,TX,17.25,0,4,0,1503,12.8,25,1
867821,1066059,28000, 60 months,11.99,449.8,1,MORTGAGE,128000,VERIFIED - income,CA,16.04,1,0,0,77181,56.1,37,0
866786,1080299,22250, 36 months,23.22,863.85,3,RENT,95000,VERIFIED - income,CA,21.47,0,1,0,18724,99.1,42,1
867756,1017596,35000, 60 months,22.48,976.24,8,MORTGAGE,110000,VERIFIED - income,TX,1.22,0,3,1,3891,57.2,7,1
867780,1081409,4500, 36 months,8.49,142.04,5,RENT,60000,not verified,NY,14.98,1,2,0,0,32.04,21,1
867738,1081353,1000, 36 months,11.49,32.98,10,RENT,56000,not verified,CA,21.36,1,0,0,26558,72.6,36,0
867729,1081343,20400, 60 months,18.39,522.37,7,RENT,61173,VERIFIED - income,VA,3.63,0,0,1,3501,15.8,13,0
867728,1081342,35000, 60 months,10.99,529.86,10,MORTGAGE,75000,VERIFIED - income,MO,13.65,0,0,0,43545,49.3,31,0
865523,1078839,21500, 36 months,16.89,765.36,5,RENT,65000,VERIFIED - income,CA,9.18,0,2,0,13471,29.5,16,1
867707,1081380,9200, 60 months,13.99,214.03,6,RENT,46572,verified,NY,14.94,0,3,0,12565,71.4,28,0
867710,1070987,35000, 60 months,11.99,778.38,4,MORTGAGE,74000,VERIFIED - income,TX,1.18,0,1,0,1325,7.8,25,0
867695,1081367,6000, 36 months,5.42,180.96,4,RENT,24000,not verified,NJ,18.6,0,0,0,7081,32.2,21,0
867690,1081312,11000, 36 months,10.99,360.08,4,MORTGAGE,80000,not verified,SC,4.26,0,0,0,4124,37.8,28,0
867685,1081306,35000, 60 months,18.79,628.85,10,MORTGAGE,124500,VERIFIED - income,NV,24.49,0,3,1,12167,38.4,18,1
857942,1070456,12000, 36 months,5.99,365.01,10,MORTGAGE,60000,verified,MI,12.26,0,3,0,14830,37.4,18,0
864475,1077602,4350, 36 months,10.99,142.4,0,RENT,50000,not verified,AZ,9.07,0,0,0,4254,65.4,15,0
867616,1081228,7800, 36 months,15.99,274.19,,OWN,50000,verified,NY,1.63,2,3,0,3425,68.5,21,0
867595,1081266,10000, 36 months,15.99,351.53,1,RENT,72000,not verified,NY,6.53,0,2,1,10310,69.7,14,0
864168,1077329,18000, 36 months,12.99,606.41,10,MORTGAGE,60000,VERIFIED - income,CA,7.02,0,0,0,5552,72.1,7,0
867569,1081190,27000, 60 months,18.39,550.54,10,RENT,73992,VERIFIED - income,CA,10.28,0,0,0,14562,62.8,23,1
867508,1081164,8500, 36 months,8.49,268.29,2,RENT,27000,VERIFIED - income,NJ,22.44,0,2,0,3961,40.4,10,1
867565,1081186,7200, 36 months,7.49,223.94,8,RENT,18200,VERIFIED - income,CA,1.85,0,1,0,554,1.8,5,0
847828,1059373,9000, 36 months,5.99,273.76,10,MORTGAGE,64000,not verified,MN,7.44,0,1,0,371,1.7,29,0
860483,1073280,15250, 60 months,11.99,339.16,3,RENT,30000,VERIFIED - income,CA,26.08,0,1,0,13404,60.3,25,1
867393,1081009,24925, 60 months,11.99,554.32,8,MORTGAGE,45000,VERIFIED - income,PA,12.27,0,4,0,254,7.3,9,1
867495,1081165,20000, 36 months,7.49,622.04,2,MORTGAGE,180000,verified,NJ,13.26,0,0,0,22212,45.8,42,0
867485,1081103,5000, 36 months,7.49,155.51,7,MORTGAGE,42000,not verified,TX,13.6,0,0,0,0,0,15,0
867442,1081042,6000, 36 months,5.42,180.96,4,MORTGAGE,92259,verified,NJ,9.21,0,0,0,12316,21.9,25,0
867449,1081050,3825, 36 months,5.42,115.37,3,RENT,85000,not verified,CA,11.37,0,0,0,4217,10.9,16,0
867445,1081046,5000, 36 months,6.99,154.37,4,RENT,39000,not verified,NY,9.17,0,1,0,5040,12.2,18,0
866894,1080466,1000, 36 months,5.99,30.42,2,MORTGAGE,115000,verified,OH,10.45,0,0,0,4018,53.6,35,0
867403,1081069,8000, 36 months,13.99,273.39,3,OWN,150000,not verified,LA,7.12,0,3,0,10138,92.2,12,0
867425,1081021,20000, 36 months,8.49,631.26,5,MORTGAGE,51000,VERIFIED - income,NH,14.78,0,2,0,26847,58.5,30,0
867399,1081065,10175, 36 months,12.99,342.79,3,RENT,158000,not verified,CA,24.03,0,0,0,57695,94.9,17,1
867392,1081008,5000, 36 months,11.49,164.86,3,RENT,30000,not verified,WA,19.72,0,0,0,4481,84.5,20,0
867416,1080962,15000, 60 months,21.36,408.85,4,RENT,40000,VERIFIED - income,AZ,21.48,0,0,0,5118,98.4,9,1
867387,1081003,14000, 36 months,10.99,458.28,2,MORTGAGE,125000,not verified,TX,17.4,2,0,0,0,25.33,22,0
864038,1077197,4000, 36 months,10.59,130.18,0,RENT,42000,verified,OH,20.43,0,2,0,306,4.4,13,0
866368,1079824,5600, 36 months,5.42,168.9,5,OWN,27000,VERIFIED - income,GA,8.44,0,0,0,1379,55.2,13,0
867370,1080982,2500, 36 months,15.99,87.89,10,MORTGAGE,60000,verified,NY,19.1,0,3,0,2633,90.8,29,0
867339,1080936,6750, 36 months,10.99,220.96,1,MORTGAGE,60000,verified,VA,18.14,0,0,0,7600,73.8,21,0
860528,1073342,6000, 36 months,12.99,202.14,8,MORTGAGE,58000,not verified,AL,13.18,1,0,0,11050,62.4,24,0
854575,1066830,9000, 36 months,11.49,296.75,10,MORTGAGE,35000,VERIFIED - income,NC,6.89,0,0,0,5355,55.2,17,0
862967,1075982,6200, 36 months,8.49,195.7,4,RENT,56000,not verified,TX,16.52,0,1,0,4498,45.9,11,0
867290,1080900,3700, 36 months,6.99,114.23,,RENT,48000,not verified,MA,10.07,0,1,0,2495,25.7,10,0
865483,1078746,2000, 36 months,6.99,61.75,8,OWN,56000,not verified,NY,23.4,0,0,0,23011,73.1,34,0
867209,1080864,13000, 36 months,5.42,392.08,5,MORTGAGE,102000,verified,SC,16.06,0,2,0,4164,11.2,24,0
867207,1080812,6000, 36 months,8.49,189.38,7,MORTGAGE,100000,not verified,NJ,9.61,0,1,0,5170,48.8,23,0
867194,1080795,35000, 36 months,17.49,1256.4,1,MORTGAGE,190000,VERIFIED - income,CA,13.36,1,2,0,8177,59.3,16,0
867191,1080792,20000, 36 months,8.49,631.26,10,MORTGAGE,63000,VERIFIED - income,IL,11.85,0,1,0,20216,45.4,27,0
867150,1080732,35000, 36 months,15.99,1230.33,10,MORTGAGE,97000,VERIFIED - income,NJ,20.75,0,0,0,79419,75.6,30,0
797136,1002069,6000, 36 months,5.99,182.51,1,RENT,51000,verified,MN,14.45,0,1,0,53,0.2,34,0
867052,1080622,2500, 36 months,7.49,77.76,0,RENT,119004,not verified,CA,10.68,0,0,0,12345,64.3,14,0
861835,1074752,18000, 60 months,16.49,442.43,5,RENT,103000,VERIFIED - income,NC,24.24,0,3,0,35385,75.8,35,1
843031,1053754,24000, 36 months,7.49,746.44,0,MORTGAGE,85000,VERIFIED - income,VA,8.16,0,0,0,7980,50.5,30,0
866975,1080501,25000, 60 months,10.59,352.7,7,MORTGAGE,88000,verified,TX,19.01,0,0,0,8935,22.6,30,0
866954,1080513,30000, 36 months,15.62,1049.1,10,MORTGAGE,200000,verified,CA,17.3,1,0,0,115901,74.2,39,0
866970,1080495,4200, 36 months,12.99,141.5,10,OWN,35000,not verified,MN,21.6,0,0,1,13117,89.8,17,0
865863,1079142,3200, 36 months,8.49,101.01,3,OWN,50000,not verified,TX,24.53,0,2,0,7775,27.1,45,0
866814,1080254,4600, 36 months,14.79,158.99,0,RENT,30000,verified,GA,18.44,1,1,0,15543,50.7,24,0
866873,1080392,6225, 36 months,10.99,203.77,2,RENT,63250,not verified,AK,10.19,0,0,0,11417,83.5,13,0
866795,1080308,35000, 36 months,11.49,1154,3,RENT,165000,VERIFIED - income,NY,16.12,0,0,0,87308,67.2,39,0
866837,1080330,10000, 36 months,12.99,336.9,5,RENT,42000,not verified,NY,22.6,0,1,0,11589,61.8,25,0
863561,1076699,20000, 60 months,18.39,380.26,10,MORTGAGE,117000,VERIFIED - income,GA,21.24,0,0,0,62785,93.1,20,0
857169,1069603,20000, 36 months,11.99,664.2,7,RENT,65004,VERIFIED - income,MA,13.81,0,0,0,10649,88,20,0
866812,1080252,25600, 36 months,5.99,778.69,10,MORTGAGE,192000,VERIFIED - income,MO,4.18,0,0,0,12153,18.6,44,0
866538,1079969,16800, 36 months,5.42,506.69,1,MORTGAGE,115000,VERIFIED - income,MN,4.98,0,1,0,67820,34.4,33,0
866699,1080206,15000, 60 months,11.99,333.6,8,MORTGAGE,88712,verified,CA,7.97,0,0,0,21212,41.1,29,0
866746,1080233,20000, 36 months,6.99,617.46,5,RENT,162000,VERIFIED - income,CA,12.81,0,0,0,28607,47.6,40,0
866587,1080061,10000, 36 months,8.49,315.63,10,RENT,35000,not verified,CO,20.88,0,2,0,5864,83.8,24,0
864657,1077890,14000, 60 months,20.99,378.67,3,RENT,90000,not verified,CA,20.29,2,2,0,16491,20.9,63,0
866671,1080169,4800, 36 months,8.49,151.51,0,RENT,33600,VERIFIED - income,DC,9,0,0,0,6320,55.4,16,0
864821,1078008,20000, 60 months,16.89,495.87,4,MORTGAGE,45000,VERIFIED - income,CA,17.07,0,0,0,19959,68.4,28,0
866594,1080119,8000, 36 months,9.99,258.1,4,MORTGAGE,100000,not verified,NY,13.22,0,0,0,11772,85,30,0
847089,1058541,25000, 60 months,17.99,634.7,0,MORTGAGE,102000,VERIFIED - income,CA,20.69,0,2,0,96652,43.9,29,1
866635,1080076,16000, 36 months,11.99,531.36,2,RENT,96000,VERIFIED - income,CA,7.16,0,0,0,1498,30,15,0
863733,1076879,12000, 36 months,5.99,365.01,3,MORTGAGE,77000,verified,OH,8.79,0,1,0,710,3,31,0
866551,1079988,3000, 36 months,7.49,93.31,10,MORTGAGE,110400,not verified,IL,19.16,0,0,0,21979,83.6,41,0
866493,1079957,7500, 36 months,9.99,241.97,8,RENT,30000,verified,CA,22.64,0,0,0,5742,45.6,30,1
865104,1078356,4800, 36 months,11.99,159.41,1,RENT,29534,verified,CA,13.77,0,0,0,1235,33.4,7,0
864414,1077635,15000, 36 months,11.49,494.57,10,RENT,121000,verified,CA,4.33,0,0,0,8816,76.7,10,0
866411,1079923,1850, 36 months,11.99,61.44,0,RENT,42000,VERIFIED - income,TX,18.31,0,2,0,4543,92.7,28,0
866452,1079877,30000, 60 months,10.99,428.23,10,RENT,165000,VERIFIED - income,TX,15.48,0,0,0,23672,41.2,46,0
866400,1079862,6625, 36 months,15.23,230.41,10,MORTGAGE,40269,not verified,FL,20.17,2,3,0,12615,83,53,0
822051,1030458,6000, 36 months,5.42,180.96,5,MORTGAGE,32000,verified,NC,0.75,1,0,0,1281,26.1,13,0
866441,1079866,15000, 60 months,8.49,307.68,10,MORTGAGE,48000,verified,AL,13.35,0,0,0,99,0.1,17,0
866387,1079846,8000, 36 months,5.99,243.34,0,RENT,75000,verified,CA,3.39,0,0,0,558,2,8,0
866429,1079800,20000, 60 months,15.23,478.22,10,MORTGAGE,60000,VERIFIED - income,OR,16.5,0,2,0,28929,73.4,42,1
866216,1079620,3000, 60 months,8.49,61.54,10,MORTGAGE,52800,not verified,NV,26.09,0,0,0,3810,69.3,15,0
866421,1079792,6400, 36 months,9.99,206.48,10,RENT,33000,verified,MA,16.11,0,1,0,6696,18,23,0
861361,1074267,19000, 60 months,10.99,266.29,10,MORTGAGE,75000,not verified,CA,14.83,0,0,0,39025,64.8,28,1
864082,1077239,33950, 60 months,9.99,464.15,,MORTGAGE,50000,VERIFIED - income,FL,16.56,0,0,0,11910,42.4,21,0
866099,1079490,8000, 36 months,10.59,260.36,3,MORTGAGE,102500,not verified,CO,13.08,0,0,0,5441,30.9,20,0
866131,1079534,7000, 60 months,15.23,167.38,2,MORTGAGE,65000,verified,CA,2.82,1,1,0,2130,36.7,21,0
866257,1079719,10000, 60 months,16.49,245.8,7,MORTGAGE,100008,VERIFIED - income,PA,9.64,2,1,0,10078,84.9,29,0
815200,1022800,12000, 60 months,9.99,254.91,10,MORTGAGE,71000,VERIFIED - income,MO,23.78,0,1,0,16191,19.4,31,0
852107,1064127,7000, 36 months,10.59,227.82,2,RENT,52000,not verified,CA,7.71,0,1,0,6680,33.9,13,0
866005,1079389,3000, 36 months,11.49,98.92,10,RENT,42000,not verified,OR,12.26,0,1,0,5278,66.8,12,1
866219,1079623,25975, 36 months,16.89,924.66,5,MORTGAGE,80000,verified,CO,21.58,0,1,0,57287,85.2,60,0
866217,1079621,2400, 36 months,13.49,81.44,1,RENT,50000,not verified,CA,7.13,0,0,0,949,66.1,11,0
866160,1079614,4600, 36 months,11.49,151.67,6,RENT,50000,VERIFIED - income,MD,21.79,0,0,0,5409,75.1,13,0
866150,1079554,6000, 36 months,7.49,186.61,2,MORTGAGE,72000,not verified,WI,23.33,0,0,0,31516,66.8,21,0
866103,1079495,14400, 36 months,17.99,520.53,1,RENT,74000,not verified,WA,12.23,0,1,0,19056,96.7,12,0
866112,1079515,6000, 36 months,11.99,199.26,1,RENT,24000,not verified,WI,5.95,0,0,0,5757,95.9,8,0
866088,1079468,9800, 36 months,5.99,298.1,3,MORTGAGE,80000,not verified,AL,14.44,0,0,0,11466,34.6,18,0
866089,1079479,13250, 60 months,11.49,200.64,10,MORTGAGE,36000,VERIFIED - income,FL,25.53,0,0,0,27349,68.4,34,1
866075,1079465,17000, 60 months,10.59,366.16,0,RENT,83500,VERIFIED - income,CA,15.56,0,0,0,4465,42.5,18,0
865425,1078687,2400, 36 months,10.59,78.11,0,OWN,19200,verified,CA,0.63,0,0,0,174,8.7,4,0
865049,1078293,12000, 36 months,11.49,395.66,5,MORTGAGE,108000,not verified,CT,15.81,0,1,1,23103,66,16,1
862589,1075635,30000, 36 months,17.99,1084.43,4,MORTGAGE,124000,VERIFIED - income,CO,19.95,0,0,1,31595,85.9,41,0
866011,1079396,6000, 36 months,13.49,203.59,4,OWN,50460.8,not verified,CA,22.45,0,1,0,3838,42.6,8,0
865995,1079282,17850, 36 months,11.99,592.8,1,MORTGAGE,100280,verified,FL,16.23,0,0,0,28640,48,34,0
859957,1072685,13500, 60 months,18.39,345.69,3,MORTGAGE,66000,VERIFIED - income,CA,18.89,0,1,0,1498,33.3,13,1
865992,1079375,14000, 60 months,9.99,230.48,10,MORTGAGE,72000,not verified,PA,9.42,0,3,0,8802,29.9,18,0
865093,1078343,25000, 36 months,12.99,842.23,10,MORTGAGE,150000,VERIFIED - income,PA,9.82,1,0,0,34064,18.8,24,0
865936,1079335,4000, 36 months,10.59,130.18,6,RENT,28550,not verified,FL,17.86,0,1,0,3968,76.3,18,0
847225,1058688,12000, 60 months,15.99,291.76,2,MORTGAGE,78000,verified,IL,17.48,0,1,0,18866,51.3,18,0
865338,1078597,25000, 36 months,6.99,771.82,10,MORTGAGE,69000,VERIFIED - income,NY,16.89,0,0,0,17686,48.7,36,0
865914,1079259,17875, 36 months,6.99,551.85,10,OWN,30000,not verified,FL,20.32,0,0,0,10722,23.2,15,0
865626,1078896,20000, 60 months,11.49,316.63,6,RENT,85000,VERIFIED - income,NH,20.94,0,0,0,8656,31.2,35,1
865872,1079151,18000, 36 months,9.99,580.73,0,RENT,66000,not verified,CO,21.67,0,3,0,23784,59.9,16,0
865852,1079247,3000, 36 months,8.49,94.69,10,MORTGAGE,110000,verified,FL,16.31,0,0,0,11537,37.8,36,0
865886,1079264,2500, 36 months,6.99,77.19,4,MORTGAGE,110000,not verified,IL,8.28,0,0,0,89,0.3,39,0
865803,1079131,22000, 60 months,13.49,340.47,0,MORTGAGE,84400,VERIFIED - income,TX,21.31,0,0,0,9004,84.1,25,0
865804,1079132,12000, 36 months,5.99,365.01,8,MORTGAGE,198000,verified,NJ,9.24,0,0,0,53314,19.8,31,0
865817,1079107,30000, 60 months,19.69,789.66,10,MORTGAGE,129000,VERIFIED - income,KY,15.15,0,0,0,38900,81.8,31,0
864353,1077578,30000, 60 months,18.79,525.55,5,MORTGAGE,150000,verified,GA,2.62,1,1,0,12575,60.2,29,0
865751,1079086,6000, 36 months,11.99,199.26,10,MORTGAGE,75000,not verified,NV,20.53,0,1,1,3592,71.8,34,0
865730,1079064,10000, 36 months,12.99,336.9,3,MORTGAGE,65000,VERIFIED - income,FL,21.97,1,1,0,49625,57.2,27,0
833468,1043064,8300, 36 months,10.99,271.7,10,RENT,45020,not verified,CA,13.94,0,0,0,12035,51.9,25,0
864515,1077696,25000, 60 months,15.99,534.89,4,RENT,58295,VERIFIED - income,PA,14.68,0,1,0,8815,58.4,14,0
865653,1040944,25000, 60 months,14.79,403.75,0,MORTGAGE,108000,VERIFIED - income,WA,20.62,0,3,0,10572,34.2,39,1
865583,1078803,18000, 60 months,10.99,391.28,8,MORTGAGE,71991,verified,CA,9.33,0,0,1,10274,33.7,22,0
865674,1078948,14000, 60 months,9.99,297.39,10,MORTGAGE,42000,verified,AZ,11.57,0,2,0,3160,15.3,29,0
865242,1078494,7800, 36 months,10.99,255.33,4,OWN,120000,verified,NY,10.78,0,5,0,5338,15.9,13,0
865553,1078871,2400, 36 months,5.99,73.01,6,MORTGAGE,55000,VERIFIED - income,PA,18.74,0,1,0,3193,9,38,0
865544,1078861,4000, 36 months,5.99,121.67,10,RENT,50582,verified,NY,4.29,0,0,0,4533,33.1,15,1
863837,1076983,12000, 36 months,9.99,387.15,9,MORTGAGE,77000,not verified,MO,27.27,0,2,0,12742,65,26,0
860929,1073745,12000, 36 months,11.49,395.66,6,RENT,77000,VERIFIED - income,NY,20.51,0,0,0,11921,73.1,27,0
862873,1075884,18000, 36 months,10.99,589.22,10,MORTGAGE,123504,verified,UT,7.69,0,0,0,41844,96.9,17,0
865539,1078857,14000, 36 months,5.42,422.24,4,RENT,80000,not verified,CA,6.76,0,0,0,23983,57.1,15,0
865537,1078853,15000, 36 months,5.99,456.27,6,RENT,87000,VERIFIED - income,KY,4.15,0,0,0,3417,7,11,0
548511,707150,12000, 36 months,9.99,387.15,4,MORTGAGE,74000,not verified,GA,7.25,0,0,0,14904,90.3,17,0
865461,1078778,8000, 36 months,5.42,241.28,1,MORTGAGE,60000,not verified,MN,7.96,0,0,0,14315,18.1,28,0
862314,1075250,15000, 36 months,9.99,483.94,7,OWN,48000,verified,AK,11.13,1,2,0,10645,66.1,18,0
865503,1078817,1500, 36 months,12.99,50.54,0,RENT,14400,verified,NC,11.75,0,0,0,4141,96.3,4,1
862932,1076041,8400, 36 months,16.89,299.03,6,MORTGAGE,60000,not verified,CA,7.24,0,1,0,8773,97.5,7,0
865446,1078712,7500, 36 months,10.99,245.51,2,RENT,47500,not verified,TX,19.12,4,0,0,2088,52.2,17,0
863763,1076852,35000, 60 months,13.49,515.89,10,MORTGAGE,105000,VERIFIED - income,MN,8.62,0,3,0,86177,38.3,31,0
865436,1078701,1600, 36 months,7.49,49.77,9,RENT,40000,not verified,VA,27.45,0,1,0,12681,84,45,1
865474,1078737,12000, 36 months,13.49,407.17,7,MORTGAGE,75000,not verified,NV,16.29,0,1,0,13528,50.7,23,0
864185,1077349,13200, 60 months,15.99,320.93,6,RENT,36000,verified,KY,11.93,0,1,0,457,5.8,9,1
864299,1077517,16950, 60 months,16.49,416.62,0,MORTGAGE,45000,verified,LA,13.97,1,0,0,18607,60.4,56,1
865398,1078658,6600, 36 months,10.99,216.05,9,RENT,101877,not verified,NJ,19.38,0,0,0,14306,85.7,22,0
865366,1078619,14000, 36 months,10.99,458.28,2,RENT,62400,verified,CA,20.4,0,0,0,1683,11,28,0
865204,1078454,12000, 36 months,5.42,361.92,10,MORTGAGE,55000,not verified,CA,5.74,0,0,0,9185,27.8,13,0
865167,1078418,2400, 36 months,9.99,77.43,,OWN,10800,VERIFIED - income,PA,15.56,2,1,0,801,7.2,18,1
865111,1078362,20000, 36 months,5.99,608.35,10,MORTGAGE,84000,VERIFIED - income,CO,13.01,0,0,0,3553,5.6,38,0
851780,1063746,8150, 36 months,16.49,288.51,3,RENT,35004,verified,IL,5.76,0,1,0,6082,92.2,7,0
865127,1078373,28100, 60 months,17.99,713.41,10,RENT,55000,VERIFIED - income,HI,22.23,0,0,0,19587,82.3,23,0
864979,1078221,28000, 36 months,7.49,870.85,4,MORTGAGE,111000,VERIFIED - income,UT,12.7,0,2,0,4809,22.2,28,0
864417,1077639,7200, 36 months,8.49,227.26,5,OWN,25000,verified,FL,21.6,0,0,0,7785,33.3,8,1
865051,1078296,20000, 60 months,16.49,491.59,10,MORTGAGE,125000,VERIFIED - income,TX,11.32,0,0,0,9083,63.5,11,1
865067,1078315,5000, 36 months,10.99,163.67,1,RENT,34800,VERIFIED - income,DC,8.34,0,0,0,2845,41.8,10,1
842490,1053171,28000, 60 months,18.79,723.11,2,MORTGAGE,252000,VERIFIED - income,OH,11.31,2,1,0,19701,54.4,32,0
863704,1076796,21000, 36 months,11.99,697.41,10,MORTGAGE,90000,VERIFIED - income,OH,19.13,0,0,0,53321,95.6,33,0
865019,1078209,4200, 36 months,14.79,145.17,2,RENT,65000,not verified,CA,6.15,0,1,0,11893,99.1,11,0
864982,1078224,10000, 36 months,5.99,304.18,4,MORTGAGE,108000,not verified,FL,11.29,0,1,0,9998,33,17,0
863309,1076434,5900, 36 months,5.99,179.47,8,MORTGAGE,77040,not verified,CT,20.5,0,0,0,46042,33.8,30,0
835789,1045768,15000, 36 months,7.49,466.53,4,RENT,100000,VERIFIED - income,NJ,17.06,0,0,0,18707,43.6,29,0
864919,1078108,16000, 36 months,12.99,539.03,2,RENT,55000,verified,CO,10.28,0,2,0,11091,68.5,19,1
864508,1077689,22000, 36 months,6.99,679.2,0,MORTGAGE,160000,VERIFIED - income,GA,6.44,0,0,0,130869,88,35,0
864899,1078138,12000, 36 months,8.49,378.76,4,MORTGAGE,71000,not verified,TX,17.46,0,0,0,10099,47.6,16,0
864722,1077909,13000, 60 months,13.49,299.07,10,RENT,75000,VERIFIED - income,NY,3.52,2,1,0,3944,32,14,1
864918,1074489,10000, 36 months,10.99,327.34,10,MORTGAGE,59000,VERIFIED - income,NY,12.02,0,1,1,3970,27.2,13,0
834132,1043941,12000, 36 months,11.99,398.52,5,RENT,40000,verified,FL,9.12,0,1,0,10506,42,27,0
864841,1078080,12000, 60 months,10.59,258.47,10,OWN,40584,not verified,WV,14.67,0,1,0,16825,63.7,19,0
862401,1075437,1700, 36 months,8.49,53.66,10,MORTGAGE,63000,not verified,MA,12.23,0,0,0,9205,90.2,14,0
863166,1076234,12900, 60 months,16.49,317.08,8,MORTGAGE,52800,verified,LA,17.07,0,1,1,5047,33.9,25,1
864873,1078058,12000, 36 months,10.99,392.81,2,RENT,54000,verified,CA,20.56,0,0,0,16198,69.2,6,0
864755,1077992,3000, 36 months,10.99,98.21,5,RENT,85000,verified,CA,10.52,0,2,0,4234,60.8,19,0
864757,1077994,5600, 36 months,10.59,182.26,3,RENT,54000,VERIFIED - income,WA,0.4,0,0,0,929,14.3,5,0
864744,1077981,3375, 36 months,14.79,116.65,5,MORTGAGE,101000,VERIFIED - income,NV,0.5,0,1,0,1305,81.6,4,0
864733,1077970,5000, 36 months,12.99,168.45,0,RENT,24996,verified,NV,5.28,0,3,0,2331,38.2,3,1
864711,1077943,20000, 36 months,6.99,617.46,5,MORTGAGE,178650,VERIFIED - income,CA,8.44,0,0,0,3519,12.7,27,0
